0	_NEWLINE_ _NEWLINE_ _NEWLINE_ 394 F.3d 1348 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ BRUNO INDEPENDENT LIVING AIDS , INC. , Plaintiff-Appellant , _NEWLINE_ v. _NEWLINE_ ACORN MOBILITY SERVICES , LTD. , and Acorn Stairlifts , Inc. , Defendants-Cross Appellants . _NEWLINE_ Nos . 04-1114 , 04-1125 . _NEWLINE_ | _NEWLINE_ DECIDED : Jan. 11 , 2005 . _NEWLINE_ Synopsis _NEWLINE_ Background : Defendant who prevailed in patent infringement and false advertising suit moved for award of attorney fees . The United States District Court for the Western District of Wisconsin , Barbara B. Crabb , J. , 277 F.Supp.2d 965 , granted motion , and plaintiff appealed . _NEWLINE_ _NEWLINE_ The Court of Appeals , Lourie , Circuit Judge , held that plaintiff 's failure to disclose material prior art warranted finding that its subsequent infringement action was extraordinary . _NEWLINE_ _NEWLINE_ Affirmed . _NEWLINE_ _NEWLINE_
1	_NEWLINE_ _NEWLINE_ _NEWLINE_ 903 F.2d 789 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ SHAMROCK TECHNOLOGIES , INC. , Plaintiff-Appellee , _NEWLINE_ v. _NEWLINE_ MEDICAL STERILIZATION , INC. , and Robert S. Luniewski , Defendants-Appellants . _NEWLINE_ No . 89-1711 . _NEWLINE_ | _NEWLINE_ May 4 , 1990 . _NEWLINE_ Synopsis _NEWLINE_ Holder of patent for apparatus and method for processing polytetrafluoroethylene with radiation brought action against former employee-inventor and former employee 's current employer alleging infringement . Inventor and current employer counterclaimed for declaration of invalidity . The United States District Court for the Eastern District of New York , Jacob Mishler , J. , applied doctrine of assignor estoppel and granted patent holder partial summary judgment . Appeal was taken . The Court of Appeals , Markey , Chief Judge , held that : ( 1 ) patent was infringed by radiation processing used by current employer , and ( 2 ) doctrine of assignor estoppel applied . _NEWLINE_ _NEWLINE_ Affirmed . _NEWLINE_ _NEWLINE_
1	_NEWLINE_ _NEWLINE_ _NEWLINE_ 867 F.3d 1253 _NEWLINE_ United States Court of Appeals , Federal Circuit . _NEWLINE_ VISUAL MEMORY LLC , Plaintiff-Appellant _NEWLINE_ v. _NEWLINE_ NVIDIA CORPORATION , Defendant-Appellee _NEWLINE_ 2016-2254 _NEWLINE_ | _NEWLINE_ Decided : August 15 , 2017 _NEWLINE_ Synopsis _NEWLINE_ Background : Holder of patent for computer memory system connectable to processor and having programmable operational characteristics based on characteristics of processor brought infringement action against competitor . The United States District Court for the District of Delaware , No . 1:15-cv-00789-RGA , Richard G. Andrews , J. , 2016 WL 3041847 , granted competitor 's motion to dismiss for failure to state a claim . Competitor appealed . _NEWLINE_ _NEWLINE_ The Court of Appeals , Stoll , Circuit Judge , held that claims were directed to patent-eligible subject matter of improved computer memory system , not to abstract idea of categorical data storage . _NEWLINE_ _NEWLINE_ Reversed and remanded . _NEWLINE_ _NEWLINE_ Hughes , Circuit Judge , filed dissenting opinion . _NEWLINE_ _NEWLINE_ *1254 Appeal from the United States District Court for the District of Delaware in No . 1:15-cv-00789-RGA , Judge Richard G. Andrews . _NEWLINE_
1	_NEWLINE_ _NEWLINE_ _NEWLINE_ 608 F.3d 1333 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ TRIMED , INCORPORATED , Plaintiff-Appellant , _NEWLINE_ v. _NEWLINE_ STRYKER CORPORATION , Defendant-Appellee . _NEWLINE_ No . 2009-1423 . _NEWLINE_ | _NEWLINE_ June 9 , 2010 . _NEWLINE_ Synopsis _NEWLINE_ Background : Patentee brought infringement action against competitor , alleging infringement of patent relating to an implantable pin plate used to set bone fractures . The United States District Court for the Central District of California , Manuel L. Real , J. , granted competitor 's motion for summary judgment of noninfringement . Patentee appealed . The Court of Appeals , 514 F.3d 1256 , reversed and remanded . On remand , the United States District Court for the Central District of California , Manuel L. Real , J. , granted competitor 's motion for summary judgment of invalidity . Patentee again appealed . _NEWLINE_ _NEWLINE_ Holdings : The Court of Appeals , Linn , Circuit Judge , held that : _NEWLINE_ _NEWLINE_ fact issues as to whether patent was invalid as obvious precluded summary judgment ; _NEWLINE_ _NEWLINE_ district court failed to explain its invocation of commonsense in finding patent invalid on obviousness grounds ; _NEWLINE_ _NEWLINE_ district court was required to consider evidence regarding secondary considerations of nonobviousness before determining that patent was invalid as obvious ; _NEWLINE_ _NEWLINE_ fact issues as to whether patent was invalid on anticipation grounds precluded summary judgment ; and _NEWLINE_ _NEWLINE_ reassignment on remand was warranted to preserve appearance of justice . _NEWLINE_ _NEWLINE_ Reversed and remanded . _NEWLINE_ _NEWLINE_
1	_NEWLINE_ _NEWLINE_ _NEWLINE_ 807 F.2d 955 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ CUSTOM ACCESSORIES , INC. , Plaintiff-Appellant , _NEWLINE_ v. _NEWLINE_ JEFFREY-ALLAN INDUSTRIES , INC. , Defendant-Appellee . _NEWLINE_ Appeal No . 85-2728 . _NEWLINE_ | _NEWLINE_ Dec. 12 , 1986 . _NEWLINE_ Synopsis _NEWLINE_ Patent holder brought infringement action . The United States District Court for the Northern District of Illinois , James B. Moran , J. , determined that claims of patent for mud flap and splash guard assemblies were obvious and invalid . Holder appealed . The Court of Appeals , Edward S. Smith , Circuit Judge , held that : ( 1 ) old or unpatentable nature of each element in claimed invention for mud flap or splash guard assemblies did not determine that invention was obvious and that patent was invalid ; ( 2 ) District Court was required to consider objective evidence of nonobviousness , which included evidence of copying and commercial success ; and ( 3 ) District Court failed to make sufficient , required findings with regard to scope and content of prior art , differences between prior art and claims at issue , level of ordinary skill in art , and objective evidence of nonobviousness . _NEWLINE_ _NEWLINE_ Vacated and remanded . _NEWLINE_ _NEWLINE_
0	_NEWLINE_ _NEWLINE_ _NEWLINE_ 363 F.3d 1247 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ CHIRON CORPORATION , Plaintiff-Appellant , _NEWLINE_ v. _NEWLINE_ GENENTECH , INC. , Defendant-Cross Appellant . _NEWLINE_ Nos . 03-1158 , 03-1159 . _NEWLINE_ | _NEWLINE_ DECIDED : March 30 , 2004 . _NEWLINE_ | _NEWLINE_ Rehearing and Rehearing En Banc Denied June 8 , 2004 . _NEWLINE_ Synopsis _NEWLINE_ Background : Owner of patent for monoclonal antibodies capable of binding to specific human breast cancer antigen sued competitor for infringement . The United States District Court for the Eastern District of California , William B. Shubb , J. , entered judgment on jury verdict that patent was invalid as anticipated , and owner appealed . _NEWLINE_ _NEWLINE_ The Court of Appeals , Rader , Circuit Judge , held that patent , which could not claim priority dates of prior applications , was invalid as anticipated . _NEWLINE_ _NEWLINE_ Affirmed . _NEWLINE_ _NEWLINE_ Bryson , Circuit Judge , concurred and filed opinion . _NEWLINE_ _NEWLINE_ See also 268 F.Supp.2d 1148 . _NEWLINE_ _NEWLINE_
0	_NEWLINE_ _NEWLINE_ _NEWLINE_ 487 F.3d 897 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ McKESSON INFORMATION SOLUTIONS , INC. , Plaintiff-Appellant , _NEWLINE_ v. _NEWLINE_ BRIDGE MEDICAL , INC. , Defendant-Appellee . _NEWLINE_ No . 2006-1517 . _NEWLINE_ | _NEWLINE_ May 18 , 2007 . _NEWLINE_ | _NEWLINE_ Rehearing En Banc Denied July 10 , 2007 . _NEWLINE_ Synopsis _NEWLINE_ Background : Patentee sued competitor for infringement of patent related to patient identification system . The United States District Court for the Eastern District of California , Frank C. Damrell , Jr. , J. , 2006 WL 1652518 , dismissed action , finding patent unenforceable due to inequitable conduct . Patentee appealed . _NEWLINE_ _NEWLINE_ Holdings : The Court of Appeals , Clevenger , Senior Circuit Judge , held that : _NEWLINE_ _NEWLINE_ prior art that applicant failed to disclose was not merely cumulative to prior art which was before examiner ; _NEWLINE_ _NEWLINE_ overwhelming circumstantial evidence , coupled with lack of any credible explanation for nondisclosure of prior art , supported finding that patentee had deceptive intent ; _NEWLINE_ _NEWLINE_ prior rejection of three-node communication claim would have been considered important by any reasonable examiner reviewing application ; _NEWLINE_ _NEWLINE_ patentee intended to deceive Patent and Trademark Office ( PTO ) by not disclosing to examiner adverse decisions by another examiner in a closely-related application ; _NEWLINE_ _NEWLINE_ allowance of claims to a three-node communication system was material to application and should have been disclosed to examiner ; and _NEWLINE_ _NEWLINE_ district court 's holding patent unenforceable was not abuse of discretion . _NEWLINE_ _NEWLINE_ Affirmed . _NEWLINE_ _NEWLINE_ Newman , Circuit Judge , filed a dissenting opinion . _NEWLINE_ _NEWLINE_
0	_NEWLINE_ _NEWLINE_ _NEWLINE_ 555 F.3d 984 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ BALL AEROSOL AND SPECIALTY CONTAINER , INC. , Plaintiff-Appellee , _NEWLINE_ v. _NEWLINE_ LIMITED BRANDS , INC. , Bath & Body Works , Inc. , Henri Bendel , Inc. , and Bath & Body Works , Inc. ( doing business as The White Barn Candle Co. ) , Defendants-Appellants . _NEWLINE_ No . 2008-1333 . _NEWLINE_ | _NEWLINE_ Feb. 9 , 2009 . _NEWLINE_ Synopsis _NEWLINE_ Background : Assignee brought action against competitors alleging infringement of patent related to candle holder apparatus . The United States District Court for the Northern District of Illinois , Samuel Der-Yeghiayan , J. , construed disputed claims , 2006 WL 1049581 , concluded that competitors had infringed patent , 514 F.Supp.2d 1051 , and denied reconsideration , 553 F.Supp.2d 939 . Competitors appealed . _NEWLINE_ _NEWLINE_ Holdings : The Court of Appeals , Lourie , Circuit Judge , held that : _NEWLINE_ _NEWLINE_ phrase , `` to seat , '' did not require engagement between feet and cover ; _NEWLINE_ _NEWLINE_ combination of putting feet on bottom of candle holder and using cover as base for candle holder was predictable variation , and thus patent was obvious ; _NEWLINE_ _NEWLINE_ minimal indications of commercial success did not outweigh clear indication of obviousness apparent from prior art ; and _NEWLINE_ _NEWLINE_ patent had not been infringed by accused product that was reasonably capable of being put into claimed configuration . _NEWLINE_ _NEWLINE_ Reversed , vacated , and remanded . _NEWLINE_ _NEWLINE_
0	_NEWLINE_ _NEWLINE_ _NEWLINE_ 78 F.3d 540 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ LAMB-WESTON , INC. , Plaintiff-Appellant , _NEWLINE_ v. _NEWLINE_ McCAIN FOODS , LTD. and McCain Foods , Inc. , Defendants-Appellees . _NEWLINE_ Nos . 93-1536 , 94-1225 . _NEWLINE_ | _NEWLINE_ Feb. 29 , 1996 . _NEWLINE_ Synopsis _NEWLINE_ Food processor brought action against competitor for patent infringement , trademark infringement , unfair competition , and trademark dilution with respect to its lattice-shape , waffle-cut partially fried potato product . The United States District Court for the Eastern District of Washington , Alan A. McDonald , J. , ruled that plaintiff 's patent was invalid and unenforceable , 818 F.Supp . 1376 , and appeal was taken . The Court of Appeals held that : ( 1 ) patent for process of making frozen , partially fried lattice-shaped french fries called `` waffle fries '' was invalid as obvious , and ( 2 ) determination that patent was invalid as obvious made it unnecessary to determine whether patent was unenforceable because of inequitable conduct . _NEWLINE_ _NEWLINE_ Affirmed and vacated . _NEWLINE_ _NEWLINE_ Pauline Newman , Circuit Judge , filed dissenting opinion . _NEWLINE_ _NEWLINE_ *541 Appealed from U.S. District Court for the Eastern District of Washington ( Yakima ) , McDonald , Judge . _NEWLINE_
0	_NEWLINE_ _NEWLINE_ _NEWLINE_ 848 F.2d 1560 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ James CONSTANT , Plaintiff-Appellant , _NEWLINE_ v. _NEWLINE_ ADVANCED MICRO-DEVICES , INC. , Gould , Inc. , American Microsystems , Inc. , Analog Devices , Inc. , Fujitsu , Ltd. , Fujitsu Microelectronics , Inc. , Digital Switch , Inc. , Granger Associates , Inc. , Hitachi Corporation , Intel , Inc. , Interactive Circuits & Sys . Ltd. , Matshushita Electronics Corp. , Computer Modules , Inc. , Nippon Electric Co. , Ltd. , NEC Electronics USA , Paradyne Corporation , Semiconductor Products , Texas Instruments , Inc. and TRW , Inc. , Defendants-Appellees . _NEWLINE_ No . 88-1101 _NEWLINE_ | _NEWLINE_ June 9 , 1988 . _NEWLINE_ Synopsis _NEWLINE_ Patentee sued large group of high technology companies for patent infringements . Defendants filed counterclaims for declaratory relief asking to have patents declared invalid , unenforceable and not infringed . The United States District Court for the Central District of California , Stephen V. Wilson , J. , entered summary judgment declaring claims of two patents to be invalid , and patentee appealed . The Court of Appeals , Davis , Circuit Judge , held that : ( 1 ) statute permitting federal courts to adjudicate validity of patents when invalidity is raised as an affirmative defense in infringement suits is not unconstitutional ; ( 2 ) government sponsorship of research and development is not unconstitutional ; and ( 3 ) evidence supported district court 's findings that patents were invalid on basis of prior art and obviousness . _NEWLINE_ _NEWLINE_ Affirmed . _NEWLINE_ _NEWLINE_
